2018-09-24 16:00:03 [113,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [113,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [113,D]	Signal len: 16
2018-09-24 16:00:03 [113,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [113,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [113,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [113,I]	Signal min: -0.00012
2018-09-24 16:00:03 [113,I]	Signal max: 0.00012
2018-09-24 16:00:03 [114,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [114,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [114,D]	Signal len: 16
2018-09-24 16:00:03 [114,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [114,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [114,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [114,I]	Signal min: -0.02
2018-09-24 16:00:03 [114,I]	Signal max: 0.02
2018-09-24 16:00:03 [115,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [115,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [115,D]	Signal len: 8
2018-09-24 16:00:03 [115,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [115,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [115,H]	Signal Offset: 0
2018-09-24 16:00:03 [115,I]	Signal min: 0
2018-09-24 16:00:03 [115,I]	Signal max: 2.5
2018-09-24 16:00:03 [116,A]	Signal name: Lane_type
2018-09-24 16:00:03 [116,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [116,D]	Signal len: 4
2018-09-24 16:00:03 [116,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [116,G]	Signal Factor: 1
2018-09-24 16:00:03 [116,H]	Signal Offset: 0
2018-09-24 16:00:03 [116,I]	Signal min: 0
2018-09-24 16:00:03 [116,I]	Signal max: 15
2018-09-24 16:00:03 [117,A]	Signal name: Model_degree
2018-09-24 16:00:03 [117,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [117,D]	Signal len: 2
2018-09-24 16:00:03 [117,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [117,G]	Signal Factor: 1
2018-09-24 16:00:03 [117,H]	Signal Offset: 0
2018-09-24 16:00:03 [117,I]	Signal min: 0
2018-09-24 16:00:03 [117,I]	Signal max: 3
2018-09-24 16:00:03 [118,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [118,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [118,D]	Signal len: 16
2018-09-24 16:00:03 [118,F]	Signal Type: Signed
2018-09-24 16:00:03 [118,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [118,H]	Signal Offset: 0
2018-09-24 16:00:03 [118,I]	Signal min: -127
2018-09-24 16:00:03 [118,I]	Signal max: 128
2018-09-24 16:00:03 [119,A]	Signal name: Quality
2018-09-24 16:00:03 [119,B]	Message name: Next_lane_Left_M
2018-09-24 16:00:03 [119,D]	Signal len: 2
2018-09-24 16:00:03 [119,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [119,G]	Signal Factor: 1
2018-09-24 16:00:03 [119,H]	Signal Offset: 0
2018-09-24 16:00:03 [119,I]	Signal min: 0
2018-09-24 16:00:03 [119,I]	Signal max: 3
2018-09-24 16:00:03 [120,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [120,B]	Message name: Next_lane_Left_N
2018-09-24 16:00:03 [120,D]	Signal len: 16
2018-09-24 16:00:03 [120,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [120,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [120,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [120,I]	Signal min: -0.357
2018-09-24 16:00:03 [120,I]	Signal max: 0.357
2018-09-24 16:00:03 [121,A]	Signal name: View_range
2018-09-24 16:00:03 [121,B]	Message name: Next_lane_Left_N
2018-09-24 16:00:03 [121,D]	Signal len: 15
2018-09-24 16:00:03 [121,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [121,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [121,H]	Signal Offset: 0
2018-09-24 16:00:03 [121,I]	Signal min: 0
2018-09-24 16:00:03 [121,I]	Signal max: 127.996
2018-09-24 16:00:03 [122,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [122,B]	Message name: Next_lane_Left_N
2018-09-24 16:00:03 [122,D]	Signal len: 1
2018-09-24 16:00:03 [122,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [122,G]	Signal Factor: 1
2018-09-24 16:00:03 [122,H]	Signal Offset: 0
2018-09-24 16:00:03 [122,I]	Signal min: 0
2018-09-24 16:00:03 [122,I]	Signal max: 1
2018-09-24 16:00:03 [123,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [123,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [123,D]	Signal len: 16
2018-09-24 16:00:03 [123,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [123,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [123,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [123,I]	Signal min: -0.00012
2018-09-24 16:00:03 [123,I]	Signal max: 0.00012
2018-09-24 16:00:03 [124,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [124,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [124,D]	Signal len: 16
2018-09-24 16:00:03 [124,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [124,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [124,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [124,I]	Signal min: -0.02
2018-09-24 16:00:03 [124,I]	Signal max: 0.02
2018-09-24 16:00:03 [125,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [125,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [125,D]	Signal len: 8
2018-09-24 16:00:03 [125,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [125,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [125,H]	Signal Offset: 0
2018-09-24 16:00:03 [125,I]	Signal min: 0
2018-09-24 16:00:03 [125,I]	Signal max: 2.5
2018-09-24 16:00:03 [126,A]	Signal name: Lane_type
2018-09-24 16:00:03 [126,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [126,D]	Signal len: 4
2018-09-24 16:00:03 [126,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [126,G]	Signal Factor: 1
2018-09-24 16:00:03 [126,H]	Signal Offset: 0
2018-09-24 16:00:03 [126,I]	Signal min: 0
2018-09-24 16:00:03 [126,I]	Signal max: 15
2018-09-24 16:00:03 [127,A]	Signal name: Model_degree
2018-09-24 16:00:03 [127,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [127,D]	Signal len: 2
2018-09-24 16:00:03 [127,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [127,G]	Signal Factor: 1
2018-09-24 16:00:03 [127,H]	Signal Offset: 0
2018-09-24 16:00:03 [127,I]	Signal min: 0
2018-09-24 16:00:03 [127,I]	Signal max: 3
2018-09-24 16:00:03 [128,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [128,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [128,D]	Signal len: 16
2018-09-24 16:00:03 [128,F]	Signal Type: Signed
2018-09-24 16:00:03 [128,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [128,H]	Signal Offset: 0
2018-09-24 16:00:03 [128,I]	Signal min: -127
2018-09-24 16:00:03 [128,I]	Signal max: 128
2018-09-24 16:00:03 [129,A]	Signal name: Quality
2018-09-24 16:00:03 [129,B]	Message name: Next_lane_Right_C
2018-09-24 16:00:03 [129,D]	Signal len: 2
2018-09-24 16:00:03 [129,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [129,G]	Signal Factor: 1
2018-09-24 16:00:03 [129,H]	Signal Offset: 0
2018-09-24 16:00:03 [129,I]	Signal min: 0
2018-09-24 16:00:03 [129,I]	Signal max: 3
2018-09-24 16:00:03 [130,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [130,B]	Message name: Next_lane_Right_D
2018-09-24 16:00:03 [130,D]	Signal len: 16
2018-09-24 16:00:03 [130,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [130,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [130,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [130,I]	Signal min: -0.357
2018-09-24 16:00:03 [130,I]	Signal max: 0.357
2018-09-24 16:00:03 [131,A]	Signal name: View_range
2018-09-24 16:00:03 [131,B]	Message name: Next_lane_Right_D
2018-09-24 16:00:03 [131,D]	Signal len: 15
2018-09-24 16:00:03 [131,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [131,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [131,H]	Signal Offset: 0
2018-09-24 16:00:03 [131,I]	Signal min: 0
2018-09-24 16:00:03 [131,I]	Signal max: 127.996
2018-09-24 16:00:03 [132,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [132,B]	Message name: Next_lane_Right_D
2018-09-24 16:00:03 [132,D]	Signal len: 1
2018-09-24 16:00:03 [132,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [132,G]	Signal Factor: 1
2018-09-24 16:00:03 [132,H]	Signal Offset: 0
2018-09-24 16:00:03 [132,I]	Signal min: 0
2018-09-24 16:00:03 [132,I]	Signal max: 1
2018-09-24 16:00:03 [133,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [133,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [133,D]	Signal len: 16
2018-09-24 16:00:03 [133,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [133,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [133,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [133,I]	Signal min: -0.00012
2018-09-24 16:00:03 [133,I]	Signal max: 0.00012
2018-09-24 16:00:03 [134,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [134,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [134,D]	Signal len: 16
2018-09-24 16:00:03 [134,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [134,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [134,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [134,I]	Signal min: -0.02
2018-09-24 16:00:03 [134,I]	Signal max: 0.02
2018-09-24 16:00:03 [135,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [135,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [135,D]	Signal len: 8
2018-09-24 16:00:03 [135,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [135,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [135,H]	Signal Offset: 0
2018-09-24 16:00:03 [135,I]	Signal min: 0
2018-09-24 16:00:03 [135,I]	Signal max: 2.5
2018-09-24 16:00:03 [136,A]	Signal name: Lane_type
2018-09-24 16:00:03 [136,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [136,D]	Signal len: 4
2018-09-24 16:00:03 [136,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [136,G]	Signal Factor: 1
2018-09-24 16:00:03 [136,H]	Signal Offset: 0
2018-09-24 16:00:03 [136,I]	Signal min: 0
2018-09-24 16:00:03 [136,I]	Signal max: 15
2018-09-24 16:00:03 [137,A]	Signal name: Model_degree
2018-09-24 16:00:03 [137,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [137,D]	Signal len: 2
2018-09-24 16:00:03 [137,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [137,G]	Signal Factor: 1
2018-09-24 16:00:03 [137,H]	Signal Offset: 0
2018-09-24 16:00:03 [137,I]	Signal min: 0
2018-09-24 16:00:03 [137,I]	Signal max: 3
2018-09-24 16:00:03 [138,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [138,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [138,D]	Signal len: 16
2018-09-24 16:00:03 [138,F]	Signal Type: Signed
2018-09-24 16:00:03 [138,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [138,H]	Signal Offset: 0
2018-09-24 16:00:03 [138,I]	Signal min: -127
2018-09-24 16:00:03 [138,I]	Signal max: 128
2018-09-24 16:00:03 [139,A]	Signal name: Quality
2018-09-24 16:00:03 [139,B]	Message name: Next_lane_Right_G
2018-09-24 16:00:03 [139,D]	Signal len: 2
2018-09-24 16:00:03 [139,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [139,G]	Signal Factor: 1
2018-09-24 16:00:03 [139,H]	Signal Offset: 0
2018-09-24 16:00:03 [139,I]	Signal min: 0
2018-09-24 16:00:03 [139,I]	Signal max: 3
2018-09-24 16:00:03 [140,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [140,B]	Message name: Next_lane_Right_H
2018-09-24 16:00:03 [140,D]	Signal len: 16
2018-09-24 16:00:03 [140,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [140,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [140,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [140,I]	Signal min: -0.357
2018-09-24 16:00:03 [140,I]	Signal max: 0.357
2018-09-24 16:00:03 [141,A]	Signal name: View_range
2018-09-24 16:00:03 [141,B]	Message name: Next_lane_Right_H
2018-09-24 16:00:03 [141,D]	Signal len: 15
2018-09-24 16:00:03 [141,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [141,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [141,H]	Signal Offset: 0
2018-09-24 16:00:03 [141,I]	Signal min: 0
2018-09-24 16:00:03 [141,I]	Signal max: 127.996
2018-09-24 16:00:03 [142,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [142,B]	Message name: Next_lane_Right_H
2018-09-24 16:00:03 [142,D]	Signal len: 1
2018-09-24 16:00:03 [142,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [142,G]	Signal Factor: 1
2018-09-24 16:00:03 [142,H]	Signal Offset: 0
2018-09-24 16:00:03 [142,I]	Signal min: 0
2018-09-24 16:00:03 [142,I]	Signal max: 1
2018-09-24 16:00:03 [143,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [143,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [143,D]	Signal len: 16
2018-09-24 16:00:03 [143,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [143,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [143,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [143,I]	Signal min: -0.00012
2018-09-24 16:00:03 [143,I]	Signal max: 0.00012
2018-09-24 16:00:03 [144,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [144,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [144,D]	Signal len: 16
2018-09-24 16:00:03 [144,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [144,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [144,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [144,I]	Signal min: -0.02
2018-09-24 16:00:03 [144,I]	Signal max: 0.02
2018-09-24 16:00:03 [145,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [145,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [145,D]	Signal len: 8
2018-09-24 16:00:03 [145,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [145,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [145,H]	Signal Offset: 0
2018-09-24 16:00:03 [145,I]	Signal min: 0
2018-09-24 16:00:03 [145,I]	Signal max: 2.5
2018-09-24 16:00:03 [146,A]	Signal name: Lane_type
2018-09-24 16:00:03 [146,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [146,D]	Signal len: 4
2018-09-24 16:00:03 [146,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [146,G]	Signal Factor: 1
2018-09-24 16:00:03 [146,H]	Signal Offset: 0
2018-09-24 16:00:03 [146,I]	Signal min: 0
2018-09-24 16:00:03 [146,I]	Signal max: 15
2018-09-24 16:00:03 [147,A]	Signal name: Model_degree
2018-09-24 16:00:03 [147,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [147,D]	Signal len: 2
2018-09-24 16:00:03 [147,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [147,G]	Signal Factor: 1
2018-09-24 16:00:03 [147,H]	Signal Offset: 0
2018-09-24 16:00:03 [147,I]	Signal min: 0
2018-09-24 16:00:03 [147,I]	Signal max: 3
2018-09-24 16:00:03 [148,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [148,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [148,D]	Signal len: 16
2018-09-24 16:00:03 [148,F]	Signal Type: Signed
2018-09-24 16:00:03 [148,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [148,H]	Signal Offset: 0
2018-09-24 16:00:03 [148,I]	Signal min: -127
2018-09-24 16:00:03 [148,I]	Signal max: 128
2018-09-24 16:00:03 [149,A]	Signal name: Quality
2018-09-24 16:00:03 [149,B]	Message name: Next_lane_Right_K
2018-09-24 16:00:03 [149,D]	Signal len: 2
2018-09-24 16:00:03 [149,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [149,G]	Signal Factor: 1
2018-09-24 16:00:03 [149,H]	Signal Offset: 0
2018-09-24 16:00:03 [149,I]	Signal min: 0
2018-09-24 16:00:03 [149,I]	Signal max: 3
2018-09-24 16:00:03 [150,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [150,B]	Message name: Next_lane_Right_L
2018-09-24 16:00:03 [150,D]	Signal len: 16
2018-09-24 16:00:03 [150,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [150,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [150,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [150,I]	Signal min: -0.357
2018-09-24 16:00:03 [150,I]	Signal max: 0.357
2018-09-24 16:00:03 [151,A]	Signal name: View_range
2018-09-24 16:00:03 [151,B]	Message name: Next_lane_Right_L
2018-09-24 16:00:03 [151,D]	Signal len: 15
2018-09-24 16:00:03 [151,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [151,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [151,H]	Signal Offset: 0
2018-09-24 16:00:03 [151,I]	Signal min: 0
2018-09-24 16:00:03 [151,I]	Signal max: 127.996
2018-09-24 16:00:03 [152,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [152,B]	Message name: Next_lane_Right_L
2018-09-24 16:00:03 [152,D]	Signal len: 1
2018-09-24 16:00:03 [152,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [152,G]	Signal Factor: 1
2018-09-24 16:00:03 [152,H]	Signal Offset: 0
2018-09-24 16:00:03 [152,I]	Signal min: 0
2018-09-24 16:00:03 [152,I]	Signal max: 1
2018-09-24 16:00:03 [153,A]	Signal name: Curvature_derivative_C3
2018-09-24 16:00:03 [153,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [153,D]	Signal len: 16
2018-09-24 16:00:03 [153,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [153,G]	Signal Factor: 3.72e-009
2018-09-24 16:00:03 [153,H]	Signal Offset: -0.000122067
2018-09-24 16:00:03 [153,I]	Signal min: -0.00012
2018-09-24 16:00:03 [153,I]	Signal max: 0.00012
2018-09-24 16:00:03 [154,A]	Signal name: Curvature_Parameter_C2
2018-09-24 16:00:03 [154,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [154,D]	Signal len: 16
2018-09-24 16:00:03 [154,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [154,G]	Signal Factor: 9.76563e-007
2018-09-24 16:00:03 [154,H]	Signal Offset: -0.031999
2018-09-24 16:00:03 [154,I]	Signal min: -0.02
2018-09-24 16:00:03 [154,I]	Signal max: 0.02
2018-09-24 16:00:03 [155,A]	Signal name: Lane_mark_width
2018-09-24 16:00:03 [155,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [155,D]	Signal len: 8
2018-09-24 16:00:03 [155,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [155,G]	Signal Factor: 0.01
2018-09-24 16:00:03 [155,H]	Signal Offset: 0
2018-09-24 16:00:03 [155,I]	Signal min: 0
2018-09-24 16:00:03 [155,I]	Signal max: 2.5
2018-09-24 16:00:03 [156,A]	Signal name: Lane_type
2018-09-24 16:00:03 [156,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [156,D]	Signal len: 4
2018-09-24 16:00:03 [156,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [156,G]	Signal Factor: 1
2018-09-24 16:00:03 [156,H]	Signal Offset: 0
2018-09-24 16:00:03 [156,I]	Signal min: 0
2018-09-24 16:00:03 [156,I]	Signal max: 15
2018-09-24 16:00:03 [157,A]	Signal name: Model_degree
2018-09-24 16:00:03 [157,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [157,D]	Signal len: 2
2018-09-24 16:00:03 [157,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [157,G]	Signal Factor: 1
2018-09-24 16:00:03 [157,H]	Signal Offset: 0
2018-09-24 16:00:03 [157,I]	Signal min: 0
2018-09-24 16:00:03 [157,I]	Signal max: 3
2018-09-24 16:00:03 [158,A]	Signal name: Position_Parameter_C0
2018-09-24 16:00:03 [158,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [158,D]	Signal len: 16
2018-09-24 16:00:03 [158,F]	Signal Type: Signed
2018-09-24 16:00:03 [158,G]	Signal Factor: 0.00390625
2018-09-24 16:00:03 [158,H]	Signal Offset: 0
2018-09-24 16:00:03 [158,I]	Signal min: -127
2018-09-24 16:00:03 [158,I]	Signal max: 128
2018-09-24 16:00:03 [159,A]	Signal name: Quality
2018-09-24 16:00:03 [159,B]	Message name: Next_lane_Right_O
2018-09-24 16:00:03 [159,D]	Signal len: 2
2018-09-24 16:00:03 [159,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [159,G]	Signal Factor: 1
2018-09-24 16:00:03 [159,H]	Signal Offset: 0
2018-09-24 16:00:03 [159,I]	Signal min: 0
2018-09-24 16:00:03 [159,I]	Signal max: 3
2018-09-24 16:00:03 [160,A]	Signal name: Heading_angle_Parameter_C1
2018-09-24 16:00:03 [160,B]	Message name: Next_lane_Right_P
2018-09-24 16:00:03 [160,D]	Signal len: 16
2018-09-24 16:00:03 [160,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [160,G]	Signal Factor: 0.000976563
2018-09-24 16:00:03 [160,H]	Signal Offset: -31.999
2018-09-24 16:00:03 [160,I]	Signal min: -0.357
2018-09-24 16:00:03 [160,I]	Signal max: 0.357
2018-09-24 16:00:03 [161,A]	Signal name: View_range
2018-09-24 16:00:03 [161,B]	Message name: Next_lane_Right_P
2018-09-24 16:00:03 [161,D]	Signal len: 15
2018-09-24 16:00:03 [161,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [161,G]	Signal Factor: 0.0030625
2018-09-24 16:00:03 [161,H]	Signal Offset: 0
2018-09-24 16:00:03 [161,I]	Signal min: 0
2018-09-24 16:00:03 [161,I]	Signal max: 127.996
2018-09-24 16:00:03 [162,A]	Signal name: View_range_availability
2018-09-24 16:00:03 [162,B]	Message name: Next_lane_Right_P
2018-09-24 16:00:03 [162,D]	Signal len: 1
2018-09-24 16:00:03 [162,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [162,G]	Signal Factor: 1
2018-09-24 16:00:03 [162,H]	Signal Offset: 0
2018-09-24 16:00:03 [162,I]	Signal min: 0
2018-09-24 16:00:03 [162,I]	Signal max: 1
2018-09-24 16:00:03 [163,A]	Signal name: Number_lane_markers_reported
2018-09-24 16:00:03 [163,B]	Message name: Numebr_of_next_lane
2018-09-24 16:00:03 [163,D]	Signal len: 8
2018-09-24 16:00:03 [163,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [163,G]	Signal Factor: 1
2018-09-24 16:00:03 [163,H]	Signal Offset: 0
2018-09-24 16:00:03 [163,I]	Signal min: 0
2018-09-24 16:00:03 [163,I]	Signal max: 7
2018-09-24 16:00:03 [164,A]	Signal name: Blinker_Info
2018-09-24 16:00:03 [164,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [164,D]	Signal len: 3
2018-09-24 16:00:03 [164,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [164,G]	Signal Factor: 1
2018-09-24 16:00:03 [164,H]	Signal Offset: 0
2018-09-24 16:00:03 [164,I]	Signal min: 0
2018-09-24 16:00:03 [164,I]	Signal max: 7
2018-09-24 16:00:03 [165,A]	Signal name: Cut_in_and_out
2018-09-24 16:00:03 [165,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [165,D]	Signal len: 3
2018-09-24 16:00:03 [165,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [165,G]	Signal Factor: 1
2018-09-24 16:00:03 [165,H]	Signal Offset: 0
2018-09-24 16:00:03 [165,I]	Signal min: 0
2018-09-24 16:00:03 [165,I]	Signal max: 7
2018-09-24 16:00:03 [166,A]	Signal name: Obstacle_Brake_Light
2018-09-24 16:00:03 [166,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [166,D]	Signal len: 1
2018-09-24 16:00:03 [166,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [166,G]	Signal Factor: 1
2018-09-24 16:00:03 [166,H]	Signal Offset: 0
2018-09-24 16:00:03 [166,I]	Signal min: 0
2018-09-24 16:00:03 [166,I]	Signal max: 1
2018-09-24 16:00:03 [167,A]	Signal name: Obstacle_ID
2018-09-24 16:00:03 [167,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [167,D]	Signal len: 8
2018-09-24 16:00:03 [167,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [167,G]	Signal Factor: 1
2018-09-24 16:00:03 [167,H]	Signal Offset: 0
2018-09-24 16:00:03 [167,I]	Signal min: 0
2018-09-24 16:00:03 [167,I]	Signal max: 63
2018-09-24 16:00:03 [168,A]	Signal name: Obstacle_Pos_X
2018-09-24 16:00:03 [168,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [168,D]	Signal len: 12
2018-09-24 16:00:03 [168,F]	Signal Type: Unsigned
2018-09-24 16:00:03 [168,G]	Signal Factor: 0.0625
2018-09-24 16:00:03 [168,H]	Signal Offset: 0
2018-09-24 16:00:03 [168,I]	Signal min: 0
2018-09-24 16:00:03 [168,I]	Signal max: 250
2018-09-24 16:00:03 [169,A]	Signal name: Obstacle_Pos_Y
2018-09-24 16:00:03 [169,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [169,D]	Signal len: 10
2018-09-24 16:00:03 [169,F]	Signal Type: Signed
2018-09-24 16:00:03 [169,G]	Signal Factor: 0.0625
2018-09-24 16:00:03 [169,H]	Signal Offset: 0
2018-09-24 16:00:03 [169,I]	Signal min: -31.93
2018-09-24 16:00:03 [169,I]	Signal max: 31.93
2018-09-24 16:00:03 [170,A]	Signal name: Obstacle_Rel_Vel_X
2018-09-24 16:00:03 [170,B]	Message name: Obstacle_Data_A
2018-09-24 16:00:03 [170,D]	Signal len: 12
2018-09-24 16:00:03 [170,F]	Signal Type: Signed
2018-09-24 16:00:03 [170,G]	Signal Factor: 0.0625
2018-09-24 16:00:03 [170,H]	Signal Offset: 0
2018-09-24 16:00:03 [170,I]	Signal min: -127.93
